"视频标题","视频BV号","视频AV号","作者","发布时间","评论用户名","评论内容","点赞数","评论时间","评论ID","用户ID"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","仔亻子","这幅图看到的时候我恍惚了[捂眼]","154","2024-01-26 20:34:00","204962843296","226595305"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","我们史同怎么别人了","没人了对吧过三十赞翻唱不眠之夜","135","2024-08-10 17:01:32","236886402912","1574375985"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","千虑千伤","下面是你们的寒假剩余时间[OK]","229","2024-02-16 10:52:32","208289832352","652162471"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","空与星铃","哈，都2.4了没人了，破50我那喇叭在天台唱","126","2024-07-19 20:29:28","232414648464","3546386886822833"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","雲灬柒","车窗外🏎 这夜色⛺️ 流光溢彩🌠 别忘了👌🏻 闭上眼😇 才算醒来😃 你参演💄 这场戏💃🏻 变换姿态👻 谜底🧠 结局 👇🏻 我该👴🏻 怎么猜🤔  记忆是梦的开场白🤩 伤疤被掩盖💅🏻 昨日还在🥰 时间在静候你醒来😇 Take me away😫 别再破碎 别再枯萎😩 继续沉醉 自我迂回🥵 最后品味 永恒的滋味🥺 下一场那夜的梦 再相会🤗  越是虚伪 越是完美🤤 美梦入睡 绝望轮回😴 一闭一睁 便开始倒退🥴 下一场那夜的梦 再相会😎","384","2024-01-27 15:54:24","205075392576","1646297730"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","一只洛小白","我就说咋这么熟悉，去后崩攒sp放了个大，果然（闭目）","149","2024-01-26 20:36:51","204963372096","87161516"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","哈利路大旋风-","🎼🎷～😎🎩～💃💃 车窗外🏎这夜色🌌流光溢彩♪🍸 别忘了😧闭上眼😲才算醒来♪📚 你参演🎭这场戏🎏变换姿态♪😜😜 谜底🃏 结局🔯 我该🧐 怎么猜🤯🤯 🎇记忆是梦的😁开场白～🎇 伤疤被掩盖📱昨日还在📸 🌠时间在静候你醒来～🌠 ⏰😎Take me away～😎⏰ 别再破碎💃💃别再枯萎🎰🥀 继续沉醉🤤自我迂回😍 最后品味🍸永恒的滋味🥂 下一场那夜的梦💤再相会🔯 越是虚伪💃💃越是完美🗡🗡 美梦入睡😪😪绝望轮回😩😩 一闭一睁👀便开始倒退🕞🕧 下一场那夜的梦🌌👊再相会😘😘 🎉🎉💃💃💃🎉🎉","140","2024-01-29 10:30:50","205342918912","522900724"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","咔诺啵啵酱OuO","她好好看呜呜呜呜","146","2024-01-26 20:13:38","204959576624","5142450"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","烬cinder","截止到2024/1/29  22：19，千万播放达成，望周知","145","2024-01-29 22:24:47","205445157600","3493082054003567"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","有光游历人间","这老歌肯定没人听了罢！要能点赞过五百我翻唱[黎明觉醒_哼白眼鸦]","121","2024-07-09 13:51:19","230472318000","28159992"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","爱开联爱喜灰爱国漫","现在明白为什么会有一个狗的视角撞米莎了吗？[墨镜]","60","2024-05-09 22:21:29","220659022800","1822671372"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","堕河Fallinlove","@《崩坏：星穹铁道》OP：「不眠之夜」 中文演唱者：张杰 车窗外 这夜色 流光溢彩 别忘了 闭上眼 才算醒来 你参演 这场戏 变换姿态 谜底 结局  我该 怎么猜  记忆是梦的开场白 伤疤被掩盖 昨日还在 时间在静候你醒来 Take me away 别再破碎 别再枯萎 继续沉醉 自我迂回 最后品味 永恒的滋味 下一场那夜的梦 再相会  越是虚伪 越是完美 美梦入睡 绝望轮回 一闭一睁 便开始倒退 下一场那夜的梦 再相会","1612","2024-01-26 20:35:20","204963128352","1157293137"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","vdream茫然","匹诺康尼的伏笔还有很多没回收，下版本的“后日谈”估计会比仙舟的后日谈长很多。 1.星核还没封印。 2.梦主还没对付。 3.流萤第三次“死亡”还没着落。 4.翡翠的基石伏笔还没回收，反而又提了一次。（下版本up翡翠，恐怕她跟流萤戏份都不少） 5.砂金去了一趟流梦礁，得到了什么让翡翠说他是最大赢家？又是凭什么认为会被升职p46？ 6.波提欧找砂金。 7.星期日知更鸟兄妹的处境。 8.花火的按钮连续三个版本出现了很多次，肯定不会草草遗忘的。 9.花火受雇于谁？（鸢尾花家主应该是雇佣花火假扮知更鸟，而不是从一开始找花火来操盘） 10.两次报幕都有“梦主  饰  星期日的仆人。歌斐木  饰   梦主。”如果不是指的“星期日的仆从指的那些鸟以及被操控的人，歌斐木这个梦主扮演鸟以及操控人”的话，歌斐木可能不是梦主。这也对应了“操控星核的另有其人”，那么操控星核的人是谁？          最重要的是。歌词里有一句，伏笔没解开，悬念还在。","145","2024-05-09 00:49:11","220530817424","359323836"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","十分甚至九分好评","200万播放没进热门前十尽显颓势 80万播放热门第一方显b站本色 备注：我个人热门榜单，第一的没看没点赞至今还在第一，这个视频三连了依旧不进前十","490","2024-01-26 23:13:19","204988846576","252053163"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","梦-还有多远","现在热度过去了，我点赞过152直接翻唱","117","2024-07-21 00:10:31","232650681056","1959313328"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","栗子不给你吃","张杰这唱功绝了！！[委屈]穹宝好帅！！砂金好帅！！！谁懂啊因为一首歌一个pv爱上砂金！我的审美是真的高度统一，丹恒老师男主穹现在多了砂金，清一色青年体型[笑哭][笑哭]本质上来说就是爱小年轻哈哈哈哈","121","2024-01-27 19:19:40","205104583504","10807552"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","超人机的小黑","应该没热度了吧，整个活：点赞过二十翻唱[doge][支持]","111","2024-08-05 21:59:42","235912339616","2103602929"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","LQINGO","家人们胡乱截图，好像截到星了[妙啊][妙啊][妙啊]","132","2024-01-26 20:45:27","204964681840","624604754"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","SallyJohnson","4000多哥们别听了，谁懂凌晨两点半了还这么多人在听的含金量啊。。。发出来6个小时，还是晚上八点发的，300w播放了，我都不敢想象明早会不会更快","119","2024-01-27 02:40:06","205010072576","1872035484"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","bili_1718823941","哦？","55","2024-06-26 22:14:09","228309740672","1718823941"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","O2-F5","趁人少来玩好玩的 赞过一百在浴室翻唱[脱单doge]","114","2024-06-16 19:30:09","226649390320","1553881140"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","孜孜_吱","啊啊啊啊啊啊气晕了玩帕鲁错过萤火虫萨姆镜头了我来看你了宝宝","123","2024-01-26 20:01:35","204957738560","114775624"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","温柔的傻兵天","我之前想要让张杰来唱崩坏三的歌…实在不行别的游戏也行…然后我就向崩三官方反馈了一下，没想到三年过去成真了？？？？？","113","2024-01-28 09:15:03","205181556368","1581310064"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","崩坏3第一偶像薇酱","萨姆，帅[doge]","121","2024-01-26 20:03:10","204957980304","1184910085"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","这B站无名可取","热度肯定过了，赞破一百直接流萤丰饶单通一波难题12[崩坏：星穹铁道_呆]","104","2024-08-14 00:47:59","237579241520","3461565982443667"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","香橙味的柠檬水","阿B你…之前压了多少次热度了[笑哭]","123","2024-01-27 21:24:10","205124193760","1438548963"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","荡魂山欢迎你","这！都！是！神！么！","48","2024-07-03 16:44:47","229440571136","1064655713"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","变异的废材猫","星在上个pv中二，穹在这个pv耍帅。[笑哭]","5228","2024-01-26 20:04:39","204958295408","7880723"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","素槐舞","啊？！四国版本！藏得挺深呐[脱单doge][脱单doge]","114","2024-01-27 00:36:41","205000325600","286522664"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","挥霍温柔灬","等等 这才三天就要千万了？[笑哭]你们也太猛了","93","2024-01-29 19:32:28","205417515424","86920912"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","DM重度依赖aaa","第一眼觉得眼熟，火速拼了","105","2024-01-26 22:34:49","204982545488","1717517808"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","Madkness","卡妈说得对[脱单doge]","105","2024-01-27 00:21:37","204998478704","354126230"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","咩咩不吃胡萝北","英文版，完全就是写砂金啊[大哭][大哭][大哭]","57","2024-03-29 00:46:23","214420624416","112906485"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","账号已注销","[tv_难过]","43","2024-04-05 18:36:48","215548317472","3546610189469967"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","溅离明明离贱","点赞过100唱，这包没热度的","85","2024-08-23 20:47:28","239681273008","3546626144602550"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","青樾歌","三天破千万，什么逆天[脱单doge]","166","2024-01-29 22:12:48","205443207296","76779167"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","Markepan152","疑似流萤实机爆出","101","2024-01-29 20:39:23","205428126016","2008704448"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","泠愿-117","[鼓掌]","40","2024-02-08 13:06:51","207033747312","10958755"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","那菈空空_","要女主版的能不能看看上个PV是谁啊[笑哭][笑哭]","3138","2024-01-26 20:31:25","204962382080","345050188"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","赢悠白","现在不眠之夜应该不火了吧[脱单doge]两百个赞翻唱不眠之夜好吧","81","2024-07-24 21:22:52","233413083840","401816927"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","今朝胜过往","感觉没什么人了，点赞过50翻唱[脱单doge]","80","2024-07-12 15:06:52","231029808912","1803283053"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","仁言言","张杰你唱的好啊！[tv_点赞]还有 为什么有人质疑啊 这可是张杰 唱功和作品实力那都是公认的[tv_无奈]对我这个00后来说 他是超超超超有名的人[tv_笑哭]","94","2024-01-26 22:23:00","204980621200","38376275"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","琪门头号信徒","让我猜猜你是为什么点开了这个[脱单doge]","38","2024-06-27 12:26:55","228387891776","1551182461"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","她守约我失策","看见烧鸡老师的那刻我承认我慌了[笑哭]","8903","2024-01-26 20:01:48","204957827408","1153264925"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","阿云奶盖不加糖","喜报，q音不眠之夜收藏100w了","89","2024-02-01 15:16:58","205859206912","36355835"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","岳子洵","都已经过去好几天了怎么还在做梦啊！4000+人同时观看什么情况","84","2024-01-29 14:16:48","205373486848","50203815"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","PatrickLmao","回頭看是真的哈人[崩坏3·终焉归始_窒息]","50","2024-03-29 15:40:36","214487014432","35962263"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","幼儿园睡觉比赛冠军","酷狗十万在线人数收听，简直爆炸，张杰+崩铁牛牛的很安心","85","2024-01-28 13:35:44","205214267568","596146589"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","团子-cd","现在再来看，英文版描述的是黄泉和砂金啊。 个人理解： 即便我可能会遗忘你和我是谁（黄泉经常会忘记一些事情） 你在主持一场无法逃脱的魔术，自己也不再有任何事情可做（砂金成为boss，押上全部的筹码甚至自己的性命） 反正自己也不再有任何可失去的人，只需净身前往那一边的世界（砂金和过去的自己道别后，只身一人前往真正的匹诺康尼）","77","2024-03-30 09:44:01","214588482224","269531386"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","火月挽苏","现在热度已经过去，不管点赞多少立马翻唱[星星眼]","79","2024-08-12 18:23:12","237298196672","3537115988101893"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","不败剑仙X","在开始自我介绍之前[脱单doge]，请容许我介绍一下兑换码: 7AZGNB2C77G QAHHPSKUM7N4 RSGG7AKVMP6Q 不用谢我，感谢义父吧！赞美理门！理门永存！[打call][打call][打call]","88","2024-01-26 20:20:38","204960733920","453456902"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","吕康皓","点赞突破1000，我也去清唱一下。 事先说好鄙人，五音不全，声音不好听 愿B站的同志们手下留情啊，不要点不要点不要点。[撇嘴]","1795","2024-02-03 13:38:25","206174788256","3494372083501394"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","cz_B战学习专用号","英文是在唱砂金吗…😢😢😢 愿母神三度为你阖眼      令你的血脉永远鼓动      旅途永远坦然      诡计永不败露","70","2024-03-31 10:56:01","214748720848","481972768"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","--地狱拖拉机-","画了画流萤宝宝[崩坏3·光辉矢愿_安详][崩坏3·光辉矢愿_安详]","90","2024-02-22 23:18:14","209396763040","289206808"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","胡萝卜泡咖啡","8G冲浪的杰哥哈哈哈哈哈哈哈[脱单doge]","84","2024-01-30 07:54:25","205483992384","288288769"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","小鹿部_清野","真是轻松快乐又阳光啊烧鸡老师😎","1143","2024-02-08 17:13:36","207070544432","372782572"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","月光予夜夏微凉","今天是1月31日，4天1200w播放，太恐怖了","67","2024-01-31 11:01:19","205663372096","390424543"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","啧啧啧jxss","恭喜《不眠之夜》用时143小时零10分钟（不到七天）拿下星铁视频播放量第一！[星星眼]（今天双喜临门，1月27日零时上线qq音乐的音源收藏量已突破100万[打call]）","83","2024-02-01 19:11:08","205893523920","394895726"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","苏SuRNAME","这是镜流，她很可爱","80","2024-02-17 02:22:06","208421306624","359929543"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","是落辰啦","一半都开学了，肯定没热度了，点赞过100我上[doge][doge][doge]","34","2024-08-28 16:50:27","240678502224","3546744820337326"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","娜娜娜娜娜娜愛你們","我就不信現在還有人在看 超過100就唱中文版，英文也可以!","68","2024-08-16 04:49:37","238022439328","667432463"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","慕清隆_","烧鸡老师一句话都不能信，这是崩三玩家吸取的教训[笑哭]看见烧鸡老师我就感觉崩铁这 2.0 开拓者难逃一劫","9901","2024-01-26 20:29:38","204962061408","174945001"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","宵宫宝藏女孩","不眠之夜目前是酷狗热搜第一，望各位开拓者周知[脱单doge][脱单doge][脱单doge]","76","2024-01-27 22:30:20","205135112672","510797879"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","Frost酒冥","不知道有没有人注意？丹恒老师的梦境都是鱼耶。","80","2024-01-26 20:11:06","204959183536","287048115"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","寂然秋","巡猎温馨小提示 下面有几个孙吧在反串，为了您的眼睛建议不要往下翻了","87","2024-05-09 17:17:27","220613297568","482436104"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","我是芙宁娜的内裤","有人告诉我一下，前瞻过去多久？这点赞量会不会过于恐怖了？这是原神都没有达到过的速度吧？24万多的点赞量[再见]","174","2024-01-26 22:38:06","204983083344","3493117237922736"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","光太浪丶","哥，网速挺快啊[妙啊]","75","2024-01-30 10:24:39","205498034848","227020635"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","崩坏星穹铁道゜","所以英文版大概是砂金，不是流萤，中文版是流萤[思考]","30","2024-04-05 19:22:20","215555352368","1808375248"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","红温のNAOH溶液","热度过去了，10赞唱[doge]","60","2024-06-18 22:57:40","226994916592","15012197"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","艇仔鱼片粥","谁懂我笑点……","72","2024-01-30 19:24:31","205574010432","19849993"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","bumanxinxin","阿B你？真压热度啊。。。官方视频不应该在第一个吗，刷新也出不来，非得往下扒拉扒拉","86","2024-01-27 17:28:39","205087775344","1453479028"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","纸上写个伊","张杰b站官方账号已出不眠之夜mlog，欢迎各位开拓者看看歌曲演唱的幕后[打call][打call]","62","2024-01-31 20:41:27","205747986224","45065720"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","张杰是双开门旺仔","搜不眠之夜，综合搜不到，非得点一下最多播放，张杰的歌一个月内遭遇两次B站压热度了。游戏粉真牛啊，不到24h500w了[笑哭]","1801","2024-01-27 17:16:14","205085895920","1212609282"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","爱当小丑是这样的","啊?我就想进来听首歌，这5000+人你们什么情况？[笑哭]","59","2024-02-02 18:29:51","206051470912","19147075"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","黑原時央","现在我知道为啥流萤敢在op里挡黄泉刀了[微笑]","60","2024-06-14 12:56:18","226250029072","470870949"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","蓝色的小汽车","看来杰哥也染上不眠之夜了[脱单doge]","70","2024-01-30 06:33:40","205481210272","440821408"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","依四不三","对于匹诺康尼的剧情我已经看到两点 ①编剧:烧鸡 ②OP简介: 梦境里那个声音笑着说：「带我离开。」 但我却亲手杀死了睡眠、忘记了时间。","9125","2024-01-26 20:30:53","204962351648","1545797592"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","漫游星海间","本来以为英文版是流萤视角，但里面一句“反正自己也不再有任何可失去的人”让我心碎了一地，这不就是砂金吗[大哭]","66","2024-04-05 01:53:53","215454462432","3494369518685057"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","好想喝扣啦","最逆天的一集，我寻思我听日语歌十几年了博士也在北海道大学读了四年就是感觉这次中英的比日语好听啊[热]","67","2024-01-28 12:45:40","205207350624","37905101"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","古堰春晓","很幸运看过现场版","28","2024-04-11 12:07:54","216351799248","1236849447"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","kjn1234567890","一百个赞翻唱不眠之夜（都过去这么久了应该不能唱了吧）[doge]","116","2024-07-22 19:15:36","232985288912","506966170"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","残破丿灬岁月","7AZGNB2CL77G QAHHPSKUM7N4 RSGG7AKVMP6Q 拿走不谢[脱单doge] 另外，上半场黑天鹅，下半场花火[脱单doge]","71","2024-01-26 20:29:35","204962115200","36345904"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","幻影shadow_","七夕在张杰演唱会听不眠之夜[脱单doge]","27","2024-08-11 17:51:01","237095784880","247631537"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","装甲蝎-54321","这首歌对我造成了真实伤害[无语]这两天中招了发烧头疼，然后带着耳机听歌跟着鼓点一下一下的震的疼[笑哭]头一次听到参与感这么强的音乐[笑哭]","54","2024-01-27 09:07:21","205024566528","21045538"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","-_卡戎_-","英文版是砂金视角吧","52","2024-04-04 14:18:45","215359257488","636596608"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","可-爱の桃","乐si我了🤣🤣🤣","77","2024-02-05 11:12:16","206485725952","1362001909"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","山竹Candy","有没有人和我一样过完主线专门回来看砂金的(  ߹꒳߹ )这次剧情我哭死","51","2024-03-31 16:02:57","214789679600","47224904"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","宏-rainbow","兄弟们，热度该过去了（看见翻车的开拓者了），赞过66直接翻唱[doge][doge]","108","2024-08-10 20:24:38","236925069776","484446978"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","添材少年就是我","花了几分钟画的，画渣，不喜勿喷。","2306","2024-02-04 12:12:57","206326910880","1478868664"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","夕照深秋_","家人们官方还暗搓搓藏了一帧星宝[热词系列_知识增加] 全是细节","1157","2024-01-26 21:12:36","204969086400","400872148"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","宁鸯","各位，抽花火要用桂乃芬，因为她准备了很多花活（火）儿给大家[脱单doge]","1318","2024-01-26 20:05:56","204958443840","1495703220"
