"视频标题","视频BV号","视频AV号","作者","发布时间","评论用户名","评论内容","点赞数","评论时间","评论ID","用户ID"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","星与观星之日","用电脑看的，结果pv结束的时候正好给我干蓝屏了[辣眼睛]","7","2024-10-22 18:09:37","244982390513","37189189"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","微笑控萝莉","只有崩铁和绝区零能随便换头像了吧[喽桑-故乡的撒库拉开了_拳拳]","7","2024-10-21 16:08:45","244903910433","203884"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","小-王_同-学","来了来了[配音演员小N_好耶][配音演员小N_好耶][配音演员小N_好耶]","7","2024-10-21 13:02:01","244893860561","1447686272"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","请静下心","先打闪光再拉出去","1826","2024-10-21 12:24:35","245120088928","30560740"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","忆繁疏影","快来个人把星铁的logoP这老哥胳臂上[小鲨鱼_吃瓜]","248","2024-10-21 12:08:13","245118839248","436810307"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","Z的火日立","这些简介写的也好好[保卫萝卜_哭哭][保卫萝卜_哭哭]","28","2024-10-23 22:27:10","245310454000","1910329332"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","布耶尔的大房子","绝区零带了个好头啊[滑稽]，现在原神新角色PV都带唱歌了，铁这边新角色也带唱歌了...就是不知道是不是常态化，要是以后一个新角色一首歌，那可就真无敌了[笑哭]","2789","2024-10-21 13:20:35","244895064673","62631261"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","左旋溜达鸡j","突然发现这PV不会就是乱破清除蕉蕉夺回崩铁账号的全流程吧...","14301","2024-10-21 14:01:50","244897322641","2421253"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","橘子长_Ora","谁给我一锤子给我敲醒到后天早上顺带再帮我把我号上的小月卡一领[笑哭][笑哭]","7","2024-10-21 18:37:17","245143727360","470937228"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","明末第一魅魔","这乱破真是又帅又可爱啊","27","2024-10-27 23:45:24","245639516608","1479520710"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","波杰克顺","过剧情冲浪撞猴子那边，配bgm真的爽翻了","16","2024-10-28 21:08:54","245447957921","291300487"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","碳酸橡木","我梦见一片蕉土 一只破土而生的芭蕉 他迎着蕉阳绽放，向我低语呢喃 小猴扑蕉，向蕉而生！","7","2024-10-22 18:25:16","245217577472","59416938"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","烛龙_天圣","这一帧可以当电脑壁纸，赛博朋克的感觉","914","2024-10-21 13:13:37","245123863344","290372416"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","僕はもう大人だよ","巡海游侠统一姿势[绝区零_震惊]","34","2024-10-23 23:57:26","245078075377","426143985"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","借你三两雪","乱破都知道进点前先丢闪，而你我的朋友，你只会干拉硬送","8","2024-10-21 22:28:54","244930824529","475524388"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","桐谷和人KIRITO君","米哈游员工是不是加班加疯了[笑哭]","8","2024-10-22 12:42:41","244963785361","8532158"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","日常金星神","问换头像的bro是第一天玩崩铁吗[喜极而泣]，前两天的睡蕉猴和之前的银狼花火都忘没了？","6","2024-10-22 12:01:28","245193270864","297575827"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","黎夏挽星","这汤姆给我干哪来了 这还是崩铁吗","6","2024-10-21 23:42:19","245167572784","419245647"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","九肆之言","协议通过，执行蕉土作战计划🤓","6","2024-10-21 22:22:45","245161336640","1648922027"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","Vero懒得想正经id","我以为是绝区零 弹幕一说才发现不是[猫你太美_老猫看手机]","6","2024-10-21 21:33:12","245157533184","1952341"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","冰降霜雨","开科学忍具了还先扔闪再背身出，她太想上分了","6","2024-10-21 20:02:22","245150416608","442982836"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","良月CL","闪烁的彩色在黑白画面中太突出太反差了，看得眼睛有点痛[捂脸]","6","2024-10-21 13:34:14","245125293168","322371512"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","恋色紫罗兰","第一次看到某某角色：不抽攒星琼抽版本大C 看到角色PV：抽！为什么不抽！","6","2024-10-21 12:23:56","245119990992","27224030"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","珀尔牛","纯路人，这就是绝区零的新角色pv吗？[崩坏：星穹铁道_吃瓜ing]","6","2024-10-21 14:04:51","244897562737","1668485"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","人形自走按键精灵","今早通勤的我belike:","32","2024-10-22 07:19:01","245179798928","3731428"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","迦娜鳞片","米哈游几乎啥画风都能驾驭啊，这才是最可怕的，而且都不复用素材","5980","2024-10-21 12:16:00","245119373424","346277135"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","海嗣爆破拳","这个声音和曲风 有点像reol 真是有品味啊 听得我都不禁拔旗了","6","2024-10-22 18:07:41","245216227408","3967308"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","白华澈","这pv一滴水没放 两斤黄酒熬出来的 绝了","2945","2024-10-21 21:11:27","244925002577","1685352469"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","清茶Knigh","质量非常高，虽然销量可能不好，但支持，做的很好，这么做（pv）绝对是优秀的","6650","2024-10-21 14:19:19","244898209265","18151987"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","人间失格","试验田啊试验田，米哈游啊米哈游[吃瓜][吃瓜]期待后续射击游戏新作了，虽然我fps苦手。","2189","2024-10-21 12:16:08","244890291073","12768397"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","坏雲","你已经成功做出一个PV了，是时候进军美少女第一人称射击游戏了","2418","2024-10-21 20:53:58","245154303776","354118644"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","西野明日風゙","米哈游我必须立刻玩到这个FPS[Mygo表情包_生气]","75","2024-10-21 12:57:13","245122623040","526255543"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","账号密码多少来着","过了剧情还能忍住不抽的都是神人","40","2024-10-23 18:48:33","245294020512","628366514"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","三千五抽没克拉拉","没关就是开了？[doge]","5","2024-10-23 02:34:22","245015109697","438248767"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","什么叫国际76","有框你不打？[doge]","30","2024-10-21 12:58:48","245122818560","628772204"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","巧明哦","发几张最近画的[脱单doge]","23","2024-10-22 21:00:54","244995253617","3493078344141481"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","BTHtoNight","过完剧情能不喜欢乱破的都是铁石心肠","43","2024-10-23 19:16:34","245296206448","103670631"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","神と夢","没想到乱破也加入了争夺崩铁账号运营权的战斗，这真是“蕉尖对乱芒”啊","4563","2024-10-21 12:10:32","245119059696","1133710501"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","烟雨纱城","小透不算透，小开不算开，我就问问你，这框帅不帅？[doge]","4","2024-10-21 21:41:27","245158127168","295650704"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","桃丫奈","[doge]","4","2024-10-21 18:58:35","245145463504","12128413"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","6-0-0-7","四国语音就这个猴子有变化","4","2024-10-21 12:10:27","245119057840","441368439"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","凌洛北Official","我去，这框，真帅吧","4","2024-10-22 01:55:47","244943059889","304744665"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","爵叫兽","不是这手模真有点好看吧，这么好看的手模不做FPS真的合理吗，老米[崩坏3_看书]","10723","2024-10-21 12:41:38","244892211361","28378796"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","无尽之海102","欢迎大家来龙湖U城打卡[打call][打call][打call][打call]","21","2024-11-17 13:15:15","247341981872","3493114222218109"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","cookie-NANA","！！！！！这也…太酷了吧！！！惊到了！[给心心][给心心][给心心][给心心][给心心][给心心]","96","2024-10-21 12:59:25","245122912176","30751170"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","黑猫龴","米哈游现在这种角色是不是为了后面的fps游戏做铺垫呢，原那边新角色也是和枪沾边呢，最近的角色都不一样呢，眼前一亮的感觉[思考]","4109","2024-10-21 12:36:35","244891882833","324314061"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","501stCT-7567REX","来了[脱单doge]","17","2024-10-21 12:28:31","244891266337","689932071"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","゚两仪式","还真是一位故人啊[原神_吃惊]","15","2024-10-23 13:44:12","245039047025","262452883"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","NIrvanaXcX","米哈游，求你快做一个fps游戏吧，守望先锋玩家看那几秒fps界面真的爽到了","15082","2024-10-21 12:10:16","245119052864","61214405"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","弦余鎏","我可怜的乱破宝宝啊啊啊啊[大哭]","18","2024-10-23 15:17:51","245280549664","476238032"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","樱庭云大王","乱：银枪修罗阁下，是时候贯彻忍道了！ bto：每次你这么喊我我都他宝贝的以为你联觉信标也娓娓动人了，不过你确实强的乱七八糟","3027","2024-10-21 12:37:46","245121202448","457676039"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","睡焦小猴爱吃香蕉","本来无感，过完剧情后直接抽了乱破0+1，就算她在怎么弱也抽！她值得！","13","2024-10-26 20:12:27","245285259153","3546783519082567"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","名全被占力","谁跟我组团去刀了原始博士和他的研究所？[阴险]","38","2024-10-23 18:17:00","245053872081","3494364854618894"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","NIrvanaXcX","米哈游越来越会玩了，在动作游戏里挖玩回合制（崩3的花火），回合制游戏里玩FPS（崩贴乱破），还有什么能限制你的创作吗[脱单doge][脱单doge]","5144","2024-10-21 12:28:38","245120438560","61214405"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","听到自己的故事","哈哈哈哈[阴险]","17","2024-10-23 23:31:53","245076306801","3546372995287458"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","挽雨_","过完主线了，乱破人格魅力很大，很好的巡海游侠，被拿捏了[笑哭]","40","2024-10-24 00:22:17","245079695825","520317551"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","幻动作珍藏","老米真是，啥东西都往任务导航里藏。这次任务中有段介绍就说明了乱破在当初应该是全部知情的，只是藏着没说。 这种类似前情提要和补充细节的东西直接给塞到了任务导航里，之前那个米哈伊尔的信也是，正常人谁每过一段剧情就看看任务导航啊[笑哭]","39","2024-10-24 00:17:01","245079338353","3546696816527386"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","软妹币不足114514","是的，我们崩坏：星穹铁道是一款以第一人称作战的射击游戏，在游戏玩家将扮演一位在宇宙中行侠仗义的忍者——AKA乱破，以追杀原始博士为终局目标的太空喜剧。","1155","2024-10-21 12:38:21","244892046577","316367656"
"《崩坏：星穹铁道》乱破角色PV——「不乱不破」","BV1yyC1YQEpk","113327963376490","崩坏星穹铁道","2024-10-21 12:00:00","区区一只Konata","太好啦，是巡海游侠乱破，我们有救了！","1167","2024-10-21 12:00:27","245118251184","335199533"
